,GenomicPosition,P1AncestryProportion,P2AncestryProportion,P3AncestryProportion,P4AncestryProportion,P5AncestryProportion,P6AncestryProportion,P7AncestryProportion,P8AncestryProportion
319,3004891.0,0.714,0.018,0.0395,0.0605,0.028,0.05,0.0485,0.0415
320,3005773.0,0.715,0.018,0.0385,0.0605,0.028,0.05,0.0485,0.0415
321,3012379.0,0.716,0.017,0.0385,0.0605,0.028,0.05,0.0485,0.0415
322,3033168.0,0.716,0.017,0.0385,0.0605,0.028,0.05,0.0485,0.0415
323,3047771.0,0.7165,0.017,0.0385,0.0605,0.028,0.0495,0.0485,0.0415
324,3049734.0,0.7165,0.017,0.0385,0.0605,0.028,0.0495,0.0485,0.0415
325,3078707.0,0.7225,0.017,0.0385,0.0545,0.028,0.0495,0.0485,0.0415
326,3092100.0,0.722,0.017,0.0385,0.0545,0.0285,0.0495,0.0485,0.0415
327,3100130.0,0.722,0.017,0.0385,0.0545,0.0285,0.0495,0.0485,0.0415
328,3107882.0,0.722,0.017,0.0385,0.0545,0.0285,0.0495,0.0485,0.0415
329,3111474.0,0.722,0.017,0.0385,0.0545,0.0285,0.0495,0.0485,0.0415
330,3115728.0,0.722,0.017,0.0385,0.0545,0.0285,0.0495,0.0485,0.0415
331,3135611.0,0.722,0.017,0.0385,0.0545,0.0285,0.0495,0.0485,0.0415
332,3144556.0,0.722,0.017,0.0385,0.0545,0.0285,0.0495,0.0485,0.0415
333,3149261.0,0.728,0.017,0.0385,0.0545,0.0285,0.0495,0.0485,0.0355
334,3150946.0,0.728,0.017,0.0385,0.054,0.029,0.0495,0.0485,0.0355
335,3152121.0,0.728,0.017,0.0385,0.054,0.029,0.0495,0.0485,0.0355
336,3160484.0,0.728,0.017,0.0385,0.054,0.029,0.0495,0.0485,0.0355
337,3163524.0,0.728,0.017,0.0385,0.054,0.029,0.0495,0.0485,0.0355
338,3166978.0,0.7275,0.017,0.0385,0.054,0.029,0.05,0.0485,0.0355
339,3167275.0,0.7275,0.017,0.0385,0.054,0.029,0.05,0.0485,0.0355
340,3168912.0,0.7275,0.017,0.0385,0.054,0.029,0.05,0.0485,0.0355
341,3169937.0,0.7275,0.017,0.0385,0.054,0.029,0.05,0.0485,0.0355
342,3175216.0,0.7275,0.017,0.0385,0.054,0.029,0.05,0.0485,0.0355
343,3180984.0,0.7275,0.017,0.0385,0.054,0.029,0.05,0.0485,0.0355
344,3187400.0,0.7275,0.0165,0.0385,0.054,0.029,0.05,0.049,0.0355
345,3189808.0,0.7275,0.0165,0.0385,0.054,0.029,0.05,0.049,0.0355
346,3196309.0,0.7235,0.0165,0.0385,0.054,0.029,0.05,0.049,0.0395
347,3211330.0,0.724,0.0165,0.0385,0.054,0.029,0.05,0.049,0.039
348,3212863.0,0.724,0.0165,0.0385,0.054,0.029,0.05,0.049,0.039
349,3215170.0,0.724,0.0165,0.0385,0.054,0.029,0.05,0.049,0.039
350,3242333.0,0.724,0.0165,0.0385,0.054,0.029,0.05,0.049,0.039
351,3247129.0,0.724,0.0165,0.0385,0.054,0.029,0.05,0.049,0.039
352,3270037.0,0.724,0.0165,0.0385,0.054,0.029,0.05,0.049,0.039
353,3280243.0,0.724,0.0165,0.0385,0.054,0.029,0.05,0.049,0.039
354,3308856.0,0.722,0.0165,0.0385,0.054,0.031,0.05,0.049,0.039
355,3313186.0,0.7215,0.0165,0.0385,0.0545,0.031,0.05,0.049,0.039
356,3316022.0,0.724,0.0165,0.0385,0.052,0.031,0.05,0.049,0.039
357,3332299.0,0.724,0.0165,0.0385,0.052,0.031,0.05,0.049,0.039
358,3363285.0,0.724,0.0165,0.0385,0.0565,0.031,0.05,0.049,0.0345
359,3366558.0,0.724,0.0165,0.0385,0.0565,0.031,0.05,0.049,0.0345
360,3380439.0,0.7175,0.0165,0.0385,0.0565,0.031,0.05,0.0555,0.0345
361,3385766.0,0.72,0.0165,0.0385,0.0565,0.031,0.0475,0.0555,0.0345
362,3395620.0,0.72,0.0165,0.0385,0.0635,0.031,0.0475,0.0555,0.0275
363,3403848.0,0.7205,0.016,0.0385,0.0635,0.031,0.0475,0.0555,0.0275
364,3406798.0,0.7205,0.016,0.0385,0.0635,0.031,0.0475,0.0555,0.0275
365,3422469.0,0.7205,0.016,0.0385,0.0635,0.031,0.0475,0.0555,0.0275
366,3427402.0,0.7205,0.016,0.0385,0.0635,0.031,0.0475,0.0555,0.0275
367,3450663.0,0.721,0.016,0.0385,0.0635,0.031,0.0475,0.0555,0.027
368,3460500.0,0.717,0.016,0.0425,0.0635,0.031,0.0475,0.0555,0.027
369,3473930.0,0.717,0.016,0.0425,0.0635,0.031,0.0475,0.0555,0.027
370,3477868.0,0.7165,0.016,0.0425,0.0635,0.031,0.0475,0.056,0.027
371,3479846.0,0.7165,0.016,0.0425,0.0635,0.031,0.0475,0.056,0.027
372,3482273.0,0.717,0.016,0.0425,0.063,0.031,0.0475,0.056,0.027
373,3486236.0,0.7175,0.016,0.0425,0.063,0.031,0.0475,0.0555,0.027
374,3486798.0,0.7185,0.016,0.0415,0.063,0.031,0.0475,0.0555,0.027
375,3487612.0,0.7155,0.016,0.0415,0.063,0.031,0.0475,0.0585,0.027
376,3493941.0,0.7155,0.016,0.0415,0.063,0.031,0.0475,0.0585,0.027
377,3506097.0,0.7155,0.016,0.0415,0.063,0.031,0.0475,0.0585,0.027
378,3508885.0,0.7155,0.016,0.0415,0.063,0.031,0.0475,0.0585,0.027
379,3514454.0,0.7125,0.016,0.0415,0.066,0.031,0.0475,0.0585,0.027
380,3525274.0,0.7145,0.016,0.0415,0.064,0.031,0.0475,0.0585,0.027
381,3549761.0,0.711,0.016,0.0415,0.064,0.031,0.051,0.0585,0.027
382,3550910.0,0.7105,0.0165,0.0415,0.064,0.031,0.051,0.0585,0.027
383,3569177.0,0.712,0.0165,0.0415,0.064,0.031,0.051,0.057,0.027
384,3573202.0,0.712,0.0165,0.0415,0.064,0.031,0.051,0.057,0.027
385,3581828.0,0.712,0.0165,0.0415,0.064,0.031,0.051,0.057,0.027
386,3595611.0,0.7045,0.0165,0.0415,0.064,0.031,0.051,0.0645,0.027
387,3612386.0,0.7055,0.0155,0.0415,0.064,0.031,0.051,0.0645,0.027
388,3622787.0,0.7055,0.0155,0.0415,0.064,0.031,0.051,0.0645,0.027
389,3626026.0,0.6985,0.0155,0.0415,0.064,0.031,0.051,0.0645,0.034
390,3626886.0,0.6985,0.0155,0.0415,0.064,0.031,0.051,0.0645,0.034
391,3638905.0,0.697,0.0155,0.0415,0.064,0.031,0.0525,0.0645,0.034
392,3645505.0,0.6975,0.0155,0.0415,0.0635,0.031,0.0525,0.0645,0.034
393,3687229.0,0.6975,0.0155,0.0415,0.0635,0.031,0.0525,0.0645,0.034
394,3689059.0,0.6975,0.0155,0.0415,0.0635,0.031,0.0525,0.0645,0.034
395,3696778.0,0.6975,0.0155,0.0415,0.0635,0.031,0.0525,0.0645,0.034
396,3705308.0,0.696,0.0155,0.0415,0.0635,0.031,0.0525,0.0645,0.0355
397,3737916.0,0.696,0.0155,0.041,0.0635,0.031,0.0525,0.0645,0.036
398,3744742.0,0.6955,0.016,0.041,0.0635,0.031,0.0525,0.0645,0.036
399,3760111.0,0.695,0.016,0.041,0.064,0.031,0.0525,0.0645,0.036
400,3766557.0,0.6945,0.016,0.041,0.064,0.0315,0.0525,0.0645,0.036
401,3781713.0,0.6945,0.016,0.041,0.064,0.0315,0.0525,0.0645,0.036
402,3783858.0,0.6945,0.016,0.041,0.062,0.0315,0.0525,0.0645,0.038
403,3789070.0,0.6945,0.016,0.041,0.062,0.0315,0.0525,0.0645,0.038
404,3802017.0,0.6945,0.016,0.041,0.062,0.0315,0.0525,0.0645,0.038
405,3802995.0,0.6945,0.016,0.041,0.062,0.0315,0.0525,0.0645,0.038
406,3815655.0,0.695,0.016,0.0405,0.062,0.0315,0.0525,0.0645,0.038
407,3818615.0,0.6945,0.0165,0.0405,0.062,0.0315,0.0525,0.0645,0.038
408,3820806.0,0.6695,0.0165,0.0405,0.062,0.0315,0.0775,0.0645,0.038
409,3855719.0,0.669,0.0165,0.0405,0.0625,0.0315,0.0775,0.0645,0.038
410,3865842.0,0.669,0.017,0.0405,0.0625,0.031,0.0775,0.0645,0.038
411,3871355.0,0.669,0.017,0.0405,0.0625,0.031,0.0775,0.0645,0.038
412,3914863.0,0.669,0.017,0.0405,0.0625,0.031,0.0775,0.0645,0.038
413,3916685.0,0.6695,0.017,0.0405,0.062,0.031,0.0775,0.0645,0.038
414,3944724.0,0.6695,0.017,0.0405,0.062,0.031,0.0775,0.0645,0.038
415,3955507.0,0.6695,0.017,0.0405,0.062,0.031,0.0775,0.0645,0.038
416,3965890.0,0.6735,0.017,0.0405,0.062,0.031,0.0735,0.0645,0.038
417,3975798.0,0.6455,0.017,0.0405,0.062,0.031,0.0735,0.0645,0.066
418,3986750.0,0.645,0.017,0.0405,0.062,0.031,0.0735,0.0645,0.0665
419,4005168.0,0.646,0.017,0.0405,0.062,0.031,0.0735,0.0635,0.0665
420,4008682.0,0.647,0.017,0.0405,0.062,0.031,0.0735,0.0625,0.0665
421,4011475.0,0.641,0.017,0.0465,0.062,0.031,0.0735,0.0625,0.0665
422,4028972.0,0.641,0.017,0.0465,0.062,0.031,0.0735,0.0625,0.0665
423,4039598.0,0.641,0.017,0.0465,0.062,0.031,0.0735,0.0625,0.0665
424,4045622.0,0.641,0.017,0.0465,0.062,0.031,0.0735,0.0625,0.0665
425,4051792.0,0.641,0.017,0.0465,0.062,0.031,0.0735,0.0625,0.0665
426,4073495.0,0.641,0.017,0.0465,0.062,0.0325,0.072,0.0625,0.0665
427,4093924.0,0.642,0.017,0.0465,0.062,0.0325,0.071,0.0625,0.0665
428,4110137.0,0.6415,0.017,0.0465,0.062,0.033,0.071,0.0625,0.0665
429,4112126.0,0.641,0.017,0.0465,0.062,0.033,0.0715,0.0625,0.0665
430,4121869.0,0.6415,0.017,0.0465,0.062,0.033,0.071,0.0625,0.0665
431,4143008.0,0.6415,0.017,0.0465,0.062,0.033,0.071,0.0625,0.0665
432,4143842.0,0.6185,0.017,0.0465,0.062,0.033,0.071,0.0625,0.0895
433,4148507.0,0.6185,0.017,0.0465,0.062,0.033,0.071,0.0625,0.0895
434,4167467.0,0.6185,0.017,0.0465,0.062,0.033,0.071,0.0625,0.0895
435,4197402.0,0.62,0.017,0.045,0.062,0.033,0.071,0.0625,0.0895
436,4200416.0,0.62,0.017,0.045,0.062,0.033,0.071,0.0625,0.0895
437,4208501.0,0.618,0.017,0.045,0.062,0.035,0.071,0.0625,0.0895
438,4209018.0,0.6175,0.017,0.045,0.0625,0.035,0.071,0.0625,0.0895
439,4215385.0,0.618,0.017,0.045,0.0625,0.035,0.0705,0.0625,0.0895
440,4255577.0,0.611,0.017,0.045,0.0625,0.035,0.0705,0.0625,0.0965
441,4262973.0,0.6105,0.017,0.045,0.063,0.035,0.0705,0.0625,0.0965
442,4268773.0,0.6105,0.017,0.045,0.063,0.035,0.0705,0.0625,0.0965
443,4298925.0,0.6105,0.017,0.045,0.063,0.035,0.0705,0.0625,0.0965
444,4306172.0,0.61,0.017,0.045,0.063,0.035,0.0705,0.063,0.0965
445,4308557.0,0.61,0.017,0.045,0.063,0.035,0.068,0.0655,0.0965
446,4311735.0,0.6105,0.017,0.045,0.063,0.035,0.0675,0.0655,0.0965
447,4312932.0,0.603,0.017,0.045,0.063,0.035,0.075,0.0655,0.0965
448,4317476.0,0.6035,0.017,0.045,0.063,0.0345,0.075,0.0655,0.0965
449,4323993.0,0.6035,0.017,0.045,0.063,0.0345,0.075,0.0655,0.0965
450,4363026.0,0.6035,0.017,0.045,0.063,0.0345,0.075,0.0655,0.0965
451,4364132.0,0.605,0.017,0.045,0.063,0.0345,0.075,0.064,0.0965
452,4369190.0,0.606,0.017,0.045,0.063,0.0345,0.074,0.064,0.0965
453,4372134.0,0.6055,0.017,0.045,0.063,0.0345,0.074,0.0645,0.0965
454,4383425.0,0.6055,0.017,0.045,0.063,0.0345,0.074,0.0645,0.0965
455,4405319.0,0.6055,0.017,0.045,0.063,0.0345,0.074,0.0645,0.0965
456,4408732.0,0.6055,0.017,0.045,0.063,0.0345,0.074,0.0645,0.0965
457,4412439.0,0.6055,0.017,0.045,0.063,0.0325,0.074,0.0665,0.0965
458,4434687.0,0.6055,0.017,0.045,0.063,0.0325,0.074,0.0665,0.0965
459,4437234.0,0.6055,0.019,0.045,0.063,0.0325,0.074,0.0665,0.0945
460,4443422.0,0.604,0.019,0.045,0.063,0.0325,0.074,0.068,0.0945
461,4444696.0,0.604,0.019,0.045,0.063,0.0325,0.074,0.068,0.0945
462,4450823.0,0.604,0.019,0.045,0.063,0.035,0.074,0.068,0.092
463,4460703.0,0.604,0.019,0.045,0.063,0.0345,0.0745,0.068,0.092
464,4473012.0,0.604,0.019,0.045,0.063,0.0345,0.074,0.068,0.0925
465,4473790.0,0.604,0.019,0.0455,0.063,0.0345,0.0735,0.068,0.0925
466,4484379.0,0.6045,0.019,0.0455,0.0625,0.0345,0.0735,0.068,0.0925
467,4484937.0,0.6045,0.019,0.0455,0.0625,0.0345,0.0735,0.068,0.0925
468,4485175.0,0.6045,0.019,0.0455,0.0625,0.0345,0.0735,0.068,0.0925
469,4502048.0,0.604,0.019,0.0455,0.0625,0.0345,0.0735,0.0685,0.0925
470,4504903.0,0.604,0.019,0.0455,0.0625,0.0345,0.0735,0.0685,0.0925
471,4514791.0,0.604,0.019,0.0455,0.0625,0.0345,0.0735,0.0685,0.0925
472,4543197.0,0.604,0.019,0.0455,0.0625,0.0365,0.0735,0.0665,0.0925
473,4548230.0,0.603,0.019,0.0455,0.0625,0.0375,0.0735,0.0665,0.0925
474,4551894.0,0.603,0.019,0.0455,0.0625,0.0375,0.0735,0.0665,0.0925
475,4557605.0,0.603,0.019,0.0455,0.063,0.037,0.0735,0.0665,0.0925
476,4564233.0,0.605,0.019,0.0435,0.063,0.037,0.0735,0.0665,0.0925
477,4568181.0,0.604,0.019,0.0435,0.063,0.037,0.0745,0.0665,0.0925
478,4573129.0,0.609,0.019,0.0385,0.063,0.037,0.0745,0.0665,0.0925
479,4581114.0,0.6085,0.019,0.0385,0.063,0.037,0.0745,0.067,0.0925
480,4588428.0,0.6085,0.019,0.0385,0.063,0.037,0.0745,0.067,0.0925
481,4591517.0,0.609,0.019,0.0385,0.063,0.037,0.074,0.067,0.0925
482,4592966.0,0.609,0.019,0.0385,0.063,0.037,0.074,0.067,0.0925
483,4596935.0,0.609,0.019,0.0385,0.063,0.037,0.074,0.067,0.0925
484,4607451.0,0.609,0.019,0.0385,0.063,0.037,0.074,0.067,0.0925
485,4622850.0,0.609,0.019,0.0385,0.063,0.037,0.074,0.067,0.0925
486,4622941.0,0.609,0.019,0.0385,0.063,0.037,0.074,0.067,0.0925
487,4630778.0,0.608,0.019,0.0385,0.063,0.037,0.074,0.067,0.0935
488,4642994.0,0.6075,0.019,0.0385,0.0635,0.037,0.074,0.067,0.0935
489,4648673.0,0.6075,0.019,0.0385,0.0635,0.037,0.074,0.067,0.0935
490,4659006.0,0.6075,0.019,0.04,0.0635,0.037,0.074,0.067,0.092
491,4667954.0,0.608,0.019,0.04,0.0635,0.037,0.074,0.0665,0.092
492,4720593.0,0.608,0.019,0.04,0.0635,0.037,0.074,0.0665,0.092
493,4722172.0,0.608,0.019,0.04,0.0635,0.037,0.074,0.0665,0.092
494,4734936.0,0.608,0.019,0.04,0.0635,0.037,0.074,0.0665,0.092
495,4745937.0,0.608,0.019,0.04,0.0635,0.037,0.0735,0.067,0.092
496,4760457.0,0.6075,0.019,0.04,0.0635,0.037,0.074,0.067,0.092
497,4773347.0,0.607,0.019,0.04,0.0635,0.037,0.0745,0.067,0.092
498,4776368.0,0.607,0.019,0.04,0.0635,0.0365,0.0745,0.0675,0.092
499,4789611.0,0.607,0.019,0.04,0.0635,0.0365,0.0745,0.0675,0.092
500,4833027.0,0.607,0.019,0.04,0.0635,0.0365,0.0745,0.0675,0.092
501,4840735.0,0.608,0.019,0.04,0.0635,0.0365,0.0745,0.0675,0.091
502,4861998.0,0.608,0.019,0.04,0.0635,0.0365,0.0745,0.0675,0.091
503,4868713.0,0.6075,0.019,0.04,0.0635,0.0365,0.0745,0.0675,0.0915
504,4889157.0,0.6075,0.019,0.04,0.0635,0.0365,0.0745,0.0675,0.0915
505,4890452.0,0.6075,0.019,0.04,0.0635,0.0365,0.0745,0.0675,0.0915
506,4890691.0,0.6075,0.019,0.04,0.0635,0.0365,0.0745,0.0675,0.0915
507,4898302.0,0.6075,0.019,0.04,0.0635,0.0365,0.0745,0.068,0.091
508,4903088.0,0.6085,0.019,0.04,0.0635,0.0365,0.0735,0.068,0.091
509,4915944.0,0.61,0.019,0.04,0.062,0.0365,0.0735,0.068,0.091
510,4920645.0,0.611,0.019,0.04,0.062,0.0365,0.0735,0.068,0.09
511,4927268.0,0.6135,0.019,0.04,0.062,0.0365,0.071,0.068,0.09
512,4941132.0,0.6135,0.0185,0.04,0.062,0.0365,0.0715,0.068,0.09
513,4951095.0,0.6135,0.0185,0.04,0.0635,0.0365,0.0715,0.068,0.0885
514,4952689.0,0.6135,0.0185,0.04,0.0635,0.0365,0.0715,0.068,0.0885
515,4994340.0,0.6135,0.0185,0.04,0.0635,0.0365,0.0715,0.068,0.0885
516,4994906.0,0.6135,0.0185,0.04,0.0635,0.0365,0.0715,0.068,0.0885
517,5003847.0,0.6135,0.0185,0.04,0.0635,0.0365,0.0715,0.068,0.0885
518,5011199.0,0.6145,0.0185,0.04,0.0625,0.0365,0.0715,0.068,0.0885
519,5015902.0,0.6145,0.0185,0.04,0.0625,0.0365,0.0715,0.068,0.0885
520,5021638.0,0.6145,0.0185,0.04,0.0625,0.0365,0.0715,0.068,0.0885
521,5041740.0,0.6145,0.0185,0.04,0.0625,0.0365,0.0715,0.068,0.0885
522,5060399.0,0.6175,0.0185,0.04,0.0625,0.0365,0.0715,0.065,0.0885
523,5063524.0,0.617,0.0185,0.04,0.0625,0.0365,0.0715,0.0655,0.0885
524,5077163.0,0.616,0.0185,0.04,0.0625,0.0375,0.0715,0.0655,0.0885
525,5092757.0,0.6175,0.0185,0.0385,0.0625,0.0375,0.0715,0.0655,0.0885
526,5125884.0,0.6175,0.0185,0.0385,0.0625,0.0375,0.0715,0.0655,0.0885
527,5145417.0,0.6175,0.0175,0.0385,0.0625,0.0385,0.0715,0.0655,0.0885
528,5151778.0,0.6175,0.0175,0.0385,0.0625,0.0385,0.0715,0.0655,0.0885
529,5166922.0,0.6175,0.0175,0.0385,0.0615,0.0385,0.0725,0.0655,0.0885
530,5173861.0,0.6175,0.0175,0.0385,0.0615,0.0385,0.0725,0.0655,0.0885
531,5173877.0,0.6205,0.0175,0.0385,0.0585,0.0385,0.0725,0.0655,0.0885
532,5182925.0,0.621,0.0175,0.038,0.0585,0.0385,0.0725,0.0655,0.0885
533,5199230.0,0.621,0.0175,0.038,0.0585,0.0385,0.072,0.0655,0.089
534,5206836.0,0.621,0.0175,0.038,0.0585,0.0385,0.072,0.0655,0.089
535,5216738.0,0.621,0.0175,0.0385,0.0585,0.0385,0.072,0.065,0.089
536,5221956.0,0.6215,0.017,0.0385,0.0585,0.0385,0.072,0.065,0.089
537,5231514.0,0.6215,0.017,0.0385,0.0595,0.0385,0.071,0.065,0.089
538,5249316.0,0.6215,0.017,0.0385,0.0595,0.0385,0.071,0.065,0.089
539,5254204.0,0.6215,0.017,0.0385,0.0595,0.0385,0.071,0.065,0.089
540,5262224.0,0.6215,0.017,0.0385,0.0595,0.0385,0.071,0.065,0.089
541,5273790.0,0.615,0.017,0.0385,0.0595,0.0385,0.071,0.065,0.0955
542,5285211.0,0.615,0.017,0.0385,0.0595,0.0385,0.071,0.065,0.0955
543,5293365.0,0.615,0.017,0.0375,0.0595,0.0385,0.072,0.065,0.0955
544,5302425.0,0.613,0.017,0.0375,0.0595,0.0405,0.072,0.065,0.0955
545,5307343.0,0.6125,0.017,0.038,0.0595,0.0405,0.072,0.065,0.0955
546,5316930.0,0.6125,0.017,0.038,0.0595,0.0405,0.072,0.065,0.0955
547,5330913.0,0.6125,0.0175,0.038,0.0595,0.0405,0.0715,0.065,0.0955
548,5333449.0,0.611,0.019,0.038,0.0595,0.0405,0.0715,0.065,0.0955
549,5343056.0,0.6105,0.019,0.038,0.0595,0.0405,0.072,0.065,0.0955
550,5347785.0,0.61,0.019,0.0385,0.0595,0.0405,0.072,0.065,0.0955
551,5349551.0,0.6075,0.019,0.0385,0.0595,0.0405,0.072,0.065,0.098
552,5358563.0,0.6075,0.019,0.0385,0.0605,0.0405,0.072,0.064,0.098
553,5369538.0,0.606,0.019,0.0385,0.0605,0.0405,0.0735,0.064,0.098
554,5384826.0,0.606,0.019,0.0385,0.0605,0.0405,0.0735,0.064,0.098
555,5389292.0,0.606,0.019,0.0385,0.0605,0.041,0.073,0.064,0.098
556,5390730.0,0.606,0.019,0.0385,0.0605,0.041,0.073,0.064,0.098
557,5396000.0,0.607,0.019,0.0385,0.0605,0.041,0.072,0.064,0.098
558,5401321.0,0.607,0.019,0.0385,0.0605,0.041,0.072,0.064,0.098
559,5402953.0,0.608,0.019,0.0375,0.0605,0.041,0.072,0.064,0.098
560,5405006.0,0.6105,0.019,0.035,0.0605,0.041,0.072,0.064,0.098
561,5420747.0,0.6105,0.019,0.035,0.0605,0.041,0.072,0.064,0.098
562,5429108.0,0.609,0.019,0.035,0.062,0.041,0.072,0.064,0.098
563,5440660.0,0.609,0.019,0.035,0.062,0.041,0.072,0.064,0.098
564,5491187.0,0.582,0.019,0.035,0.089,0.041,0.072,0.064,0.098
565,5501367.0,0.582,0.019,0.035,0.089,0.041,0.072,0.064,0.098
566,5504234.0,0.5825,0.019,0.035,0.089,0.041,0.072,0.0635,0.098
567,5505070.0,0.5835,0.019,0.035,0.089,0.04,0.072,0.0635,0.098
568,5528280.0,0.5845,0.019,0.035,0.089,0.04,0.072,0.0635,0.097
569,5530167.0,0.584,0.019,0.035,0.0895,0.04,0.072,0.0635,0.097
570,5544486.0,0.5925,0.019,0.035,0.081,0.04,0.072,0.0635,0.097
571,5565803.0,0.5925,0.019,0.035,0.081,0.04,0.072,0.0635,0.097
572,5588078.0,0.5925,0.027,0.035,0.081,0.04,0.064,0.0635,0.097
573,5592764.0,0.5945,0.025,0.035,0.081,0.04,0.064,0.0635,0.097
574,5616252.0,0.5945,0.025,0.035,0.081,0.04,0.064,0.0635,0.097
575,5622901.0,0.5945,0.025,0.035,0.081,0.04,0.064,0.0635,0.097
576,5628613.0,0.595,0.025,0.035,0.081,0.04,0.0635,0.0635,0.097
577,5643067.0,0.595,0.0245,0.035,0.081,0.04,0.0635,0.0635,0.0975
578,5662482.0,0.595,0.0285,0.035,0.081,0.04,0.0635,0.0595,0.0975
579,5707097.0,0.597,0.0285,0.035,0.081,0.04,0.0635,0.0595,0.0955
580,5707367.0,0.5965,0.029,0.035,0.081,0.04,0.0635,0.0595,0.0955
581,5709192.0,0.5965,0.029,0.035,0.081,0.04,0.083,0.0595,0.076
582,5719403.0,0.5965,0.029,0.035,0.0535,0.04,0.083,0.087,0.076
583,5723669.0,0.5965,0.029,0.035,0.0535,0.04,0.083,0.087,0.076
584,5769612.0,0.5965,0.029,0.035,0.0535,0.04,0.083,0.087,0.076
585,5770543.0,0.5965,0.029,0.035,0.0535,0.04,0.083,0.087,0.076
586,5778541.0,0.596,0.029,0.035,0.0535,0.04,0.0835,0.087,0.076
587,5781942.0,0.595,0.029,0.036,0.0535,0.04,0.0835,0.087,0.076
588,5784569.0,0.595,0.029,0.036,0.0535,0.04,0.082,0.0885,0.076
589,5796756.0,0.5935,0.029,0.036,0.0535,0.04,0.0835,0.0885,0.076
590,5811251.0,0.5935,0.029,0.036,0.0535,0.04,0.0805,0.0915,0.076
591,5814967.0,0.593,0.029,0.036,0.0535,0.04,0.0805,0.092,0.076
592,5820496.0,0.593,0.029,0.036,0.0535,0.04,0.0805,0.092,0.076
593,5845643.0,0.5925,0.029,0.0365,0.0535,0.04,0.0805,0.092,0.076
594,5848045.0,0.5925,0.029,0.0355,0.0535,0.041,0.0805,0.092,0.076
595,5856478.0,0.5925,0.029,0.0355,0.0535,0.041,0.078,0.092,0.0785
596,5858889.0,0.5925,0.029,0.0355,0.0535,0.041,0.078,0.092,0.0785
597,5866123.0,0.593,0.029,0.0355,0.0535,0.041,0.0775,0.092,0.0785
598,5878584.0,0.593,0.031,0.0355,0.0535,0.041,0.0775,0.092,0.0765
599,5894586.0,0.593,0.031,0.0355,0.0535,0.041,0.0775,0.092,0.0765
600,5902173.0,0.593,0.031,0.0355,0.0535,0.041,0.0775,0.092,0.0765
601,5930608.0,0.594,0.031,0.0355,0.0525,0.041,0.0775,0.092,0.0765
602,5942022.0,0.594,0.031,0.0355,0.0525,0.041,0.0775,0.092,0.0765
603,5950740.0,0.5935,0.031,0.0355,0.053,0.041,0.0775,0.092,0.0765
604,5959138.0,0.5935,0.031,0.0355,0.053,0.041,0.0775,0.092,0.0765
605,5959684.0,0.5935,0.031,0.0355,0.053,0.041,0.0775,0.092,0.0765
606,5984276.0,0.5935,0.031,0.0355,0.053,0.041,0.0775,0.092,0.0765
607,6022509.0,0.5935,0.031,0.0355,0.053,0.041,0.0775,0.092,0.0765
608,6026448.0,0.5935,0.031,0.0355,0.053,0.041,0.077,0.092,0.077
609,6032597.0,0.5935,0.031,0.0355,0.053,0.041,0.077,0.092,0.077
610,6040403.0,0.6005,0.031,0.0355,0.053,0.041,0.077,0.085,0.077
611,6041459.0,0.5995,0.031,0.0355,0.054,0.041,0.077,0.085,0.077
612,6055671.0,0.602,0.031,0.0355,0.0515,0.041,0.077,0.085,0.077
613,6062679.0,0.602,0.031,0.0355,0.0515,0.041,0.077,0.085,0.077
614,6095998.0,0.601,0.031,0.0355,0.0515,0.041,0.077,0.085,0.078
615,6097529.0,0.6,0.031,0.0355,0.0515,0.042,0.077,0.085,0.078
616,6106397.0,0.6,0.031,0.0355,0.0515,0.0455,0.0735,0.085,0.078
617,6114733.0,0.5995,0.0315,0.0355,0.0515,0.0455,0.0735,0.085,0.078
618,6117339.0,0.5995,0.0315,0.0355,0.0515,0.0455,0.0735,0.085,0.078
619,6117470.0,0.5995,0.0315,0.0355,0.0515,0.0455,0.0735,0.085,0.078
620,6158475.0,0.5995,0.0315,0.0355,0.0515,0.0455,0.0735,0.085,0.078
621,6159383.0,0.5995,0.0315,0.0355,0.0515,0.0455,0.0735,0.085,0.078
622,6163490.0,0.5985,0.0315,0.0355,0.0515,0.0455,0.0735,0.086,0.078
623,6169217.0,0.5985,0.0315,0.0345,0.0515,0.0455,0.0735,0.086,0.079
624,6177230.0,0.5985,0.0315,0.0345,0.0515,0.0455,0.0735,0.086,0.079
625,6185800.0,0.596,0.0315,0.0345,0.0515,0.0455,0.076,0.086,0.079
626,6190213.0,0.5955,0.0315,0.0345,0.052,0.0455,0.076,0.086,0.079
627,6195968.0,0.5955,0.0315,0.04,0.052,0.04,0.076,0.086,0.079
628,6197477.0,0.5995,0.0315,0.04,0.048,0.04,0.076,0.086,0.079
629,6206122.0,0.5995,0.0315,0.04,0.048,0.04,0.076,0.086,0.079
630,6223123.0,0.6,0.0315,0.04,0.048,0.04,0.0755,0.086,0.079
631,6224048.0,0.6,0.0315,0.04,0.048,0.04,0.0755,0.086,0.079
632,6228482.0,0.6,0.0315,0.04,0.048,0.0405,0.075,0.086,0.079
633,6242887.0,0.6,0.0315,0.04,0.048,0.0405,0.075,0.086,0.079
634,6246950.0,0.6,0.0315,0.04,0.048,0.0405,0.075,0.086,0.079
635,6250382.0,0.603,0.0315,0.037,0.048,0.0405,0.075,0.086,0.079
